"Year","Quarter","CV.CPUE","Shannon.age","Total.CPUE","AMO","MeanBT","CVofBT","MeanSST","CVofSST"
2004,1,3.66328938750676,1.10827903742843,4031.962,0.2215,5.39737967812315,0.401220417710734,7.16102032738972,0.2333241041971
2004,3,3.73464499445694,0.917749378784707,5067.301,0.29,14.7848256846154,0.198694389889529,15.6564186530385,0.103427791700647
2005,1,2.35384502289308,1.27967717605332,2448.586,0.1295,5.37175772069863,0.383090222170587,7.208878036437,0.192482490186889
2005,3,3.24813800854091,0.866507270580363,5850.607,0.441,14.5055586428229,0.196335975087788,14.8503495386946,0.130226659904636
2006,1,2.50904698495916,1.09207118751957,3097.181,0.111,5.56432216903622,0.431546707855335,7.23209756564319,0.212576997966745
2006,3,2.49374846970973,1.06225142229606,5265.537,0.3945,14.8873644721505,0.201523309466865,15.9932601703861,0.117208770374236
2007,1,2.16550755703919,1.19248152130123,3289.8,0.206,6.73582787704264,0.261590059570837,8.01919511178645,0.162046760878815
2007,3,2.48560266217329,1.30297122353378,5230.174,0.0885,14.5697682942188,0.161141521407173,14.7362804451609,0.1186274750297
2008,1,1.53613986525341,1.43292007845454,2007.143,0.091,6.05507190497245,0.262029094101654,7.74067881243016,0.171237260984944
2008,3,3.05902121249621,1.43695290214856,4342.513,0.199,15.1085065916666,0.169288138458721,15.3881138204559,0.092020802414949
2009,1,1.74543822570804,1.41514468831332,1768.739,-0.0995,5.48189018127949,0.406829805869053,6.50978048206345,0.257973924873954
2009,3,2.54806996496165,1.32411398801516,2980.027,0.1175,15.2059385791328,0.17429519255622,15.6189187096386,0.107557412678227
2010,1,1.50503917299579,1.33631410349932,2583.371,0.121,5.60382701682064,0.469118293472556,6.16665038583058,0.329364455357644
2010,3,1.83851698936672,1.26604689167927,2545.772,0.5,14.3317486932314,0.197821310507887,15.0928333173922,0.103784348098838
2011,1,2.12029632572686,1.32445562864668,2604.844,0.138,4.91089187762267,0.453951269161051,5.92326829099377,0.340914051054892
2011,3,3.68802787105835,1.31138493245787,8946.049,0.158,14.7385478245657,0.162916351570943,14.8553373988082,0.103895264769802
2012,1,2.19313207838939,1.4005757569214,3058.344,-0.0175,6.01308295622065,0.353800940009675,7.3265568977449,0.197831678300459
2012,3,3.14820593224325,1.539762185822,3498.97,0.452,14.5781288696625,0.191943567170335,14.9824430845617,0.124662338794865
2013,1,2.02071287327723,1.46982440918202,2706.632,0.1345,5.6484911121436,0.362932574128571,6.66193497665529,0.252676576989073
2013,3,2.43529684570317,1.57750040776055,3298.001,0.2375,14.3988178954727,0.208150926142995,15.3374146290911,0.114241210495512
2014,1,1.84808700284095,1.47348267630372,2875.394,-0.0395,5.45615802615755,0.378254231885413,7.1713699141169,0.191106711643631
2014,3,2.40555616514709,1.49609833069769,3722.208,0.335,14.6320214170247,0.188805738224305,15.699768252489,0.113152468982936
2015,1,1.68133250297529,1.40508497330758,4024.469,0.007,6.01745992983239,0.301854305442005,7.20002842918644,0.185692851130738
2015,3,2.17023578676413,1.39370145234499,3434.992,0.252,13.9166745898169,0.197004942829587,14.9395853368247,0.114783719368151
